car_id,duration_in_lane
1,2.233762026
2,0.829588175
3,0.220425129
4,4.70E-05
5,3.29E-05
6,3.19E-05
7,4.39E-05
8,3.60E-05
9,6.91E-05
10,0.151541948
11,4.01E-05
12,5.79E-05
13,8.30E-05
14,3.29E-05
15,3.41E-05
16,8.01E-05
17,6.79E-05
18,4.70E-05
19,4.51E-05
20,4.32E-05
21,4.20E-05
22,4.20E-05
23,3.41E-05
24,6.58E-05
25,24.83017993
26,23.79259014
27,23.08394504
28,22.39716911
29,22.12822604
30,20.89892793
31,20.77818513
32,19.91647315
33,18.93725896
34,17.67811298
35,16.85255885
36,17.32526398
37,16.81557488
38,17.10600615
39,16.7702539
40,15.45029593
41,14.63050199
42,13.38780713
43,13.417202
44,12.3714292
45,11.12638688
46,10.408355
47,10.21890903
48,8.881030083
49,8.324235201
50,7.446298122
51,6.813709974
52,5.607333899
53,5.98895216
54,5.480726957
55,5.875603914
56,5.622277975
57,5.794791937
58,5.064606905
59,3.790627956
60,2.426353931
61,1.072978973
62,0.99548912
63,0.544651031
64,4.32E-05
65,24.71573591
66,23.45109105
67,22.84202409
68,21.35865712
69,19.95296597
70,19.32248211
71,19.29746199
72,19.34721184
73,18.09729505
74,16.80704403
75,16.17535806
76,15.06828308
77,13.66164684
78,14.06679487
79,14.17850089
80,14.56352115
81,14.815413
82,14.50867414
83,13.0186491
84,13.05054998
85,12.8012619
86,11.48607683
87,11.96118212
88,12.43649006
89,11.32303905
90,10.10516214
91,10.06564093
92,9.742502928
93,9.987842083
94,10.25803018
95,9.271693945
96,7.947276831
97,8.149281979
98,7.878829956
99,7.393064976
100,5.903446198
101,5.679459095
102,5.931005001
103,5.181519985
104,4.17419982
105,29.59466195
106,29.1129601
107,28.90826702
108,27.535146
109,26.4282558
110,24.93692803
111,23.91689301
112,24.02952814
113,23.41833615
114,22.14931512
115,22.50922394
116,21.89858913
117,21.58593297
118,21.99630809
119,22.02186203
120,20.66816497
121,20.43239498
122,19.50652289
123,18.05478907
124,18.41650915
125,17.67186713
126,16.44258904
127,16.72024107
128,15.33531785
129,15.82219911
130,16.18848109
131,14.75583887
132,13.61201596
133,12.33618283
134,12.55331206
135,12.14278817
136,12.44278097
137,11.28933692
138,10.96677494
139,9.474998951
140,9.34878397
141,9.547939062
142,8.313692808
143,8.409678936
144,7.971755981
145,33.36290097
146,33.21431613
147,31.76574302
148,31.19756103
149,29.7495029
150,29.69772601
151,29.36611319
152,28.84881592
153,28.56585193
154,27.37516499
155,26.87262416
156,26.16381907
157,25.62942195
158,26.11557794
159,25.09134889
160,24.67048907
161,24.098593
162,22.87376404
163,22.76428103
164,21.68040299
165,21.00036788
166,21.31596112
167,21.08638096
168,20.54495406
169,19.90862393
170,20.06496406
171,20.21394777
172,20.445786
173,20.65935802
174,20.73494482
175,19.86202502
176,19.66466999
177,19.2117579
178,18.42104197
179,17.29953599
180,17.74358988
181,17.51202798
182,17.68113995
183,16.90478897
184,17.17713189
185,41.84311581
186,41.52259588
187,41.75654912
188,41.37598395
189,41.79727316
190,41.13939786
191,40.6021471
192,39.55215287
193,39.37848306
194,39.58571887
195,40.0728879
196,40.54124808
197,40.98278499
198,39.99167109
199,39.55949306
200,39.19042706
201,38.00559115
202,38.28460789
203,38.14109516
204,38.15338993
205,38.65348601
206,37.36674285
207,36.83850193
208,36.62612295
209,36.27009606
210,36.57691288
211,35.67166495
212,35.28963017
213,33.78851104
214,34.24900103
215,32.8086381
216,32.87124705
217,33.34616613
218,32.80413985
219,32.08071303
220,31.17287803
221,30.30647802
