car_id,duration_in_lane
1,165.09892177581787
2,164.5890109539032
3,163.33588981628418
4,160.3406810760498
5,159.72392416000366
6,158.5546519756317
7,157.4328417778015
8,157.87623000144958
9,157.16101098060608
10,155.46151900291443
11,154.38550400733948
12,152.82799983024597
13,151.78916120529175
14,151.38248300552368
15,150.5278389453888
16,148.0298900604248
17,148.11063408851624
18,146.52359580993652
19,145.92291903495789
20,142.92806816101074
21,140.73766088485718
22,138.4823350906372
23,135.78023600578308
24,135.45321893692017
25,133.43939113616943
26,132.02670884132385
27,131.78062796592712
28,130.5507550239563
29,127.5053141117096
30,127.10913181304932
31,124.90516805648804
32,122.19805717468262
33,120.96018600463867
34,118.36659908294678
35,117.44332194328308
36,116.29904389381409
37,113.15193605422974
38,110.01449012756348
39,108.55609798431396
40,108.38177013397217
41,107.2428469657898
42,105.31986093521118
43,105.23860716819763
44,103.06049799919128
45,100.4557831287384
46,97.85975098609924
47,94.63594889640808
48,95.0453679561615
49,93.14440298080444
50,91.71629595756531
51,90.12436509132385
52,89.81839513778687
53,88.44418406486511
54,85.42064905166626
55,83.734384059906
56,81.79360318183899
57,82.25892806053162
58,79.7096221446991
59,77.10173511505127
60,74.33698892593384
61,72.18237400054932
62,72.10816597938538
63,71.62399816513062
64,70.82697916030884
65,67.84202408790588
66,67.92963910102844
67,65.33458209037781
68,63.654125928878784
69,63.472476959228516
70,60.102351903915405
71,58.92871284484863
72,59.348381996154785
73,55.9731330871582
74,55.324398040771484
75,52.06572699546814
76,52.37587809562683
77,49.41187000274658
78,48.74965786933899
79,48.79266095161438
80,47.62792897224426
81,211.4360430240631
82,209.8363721370697
83,209.55172896385193
84,207.94569301605225
85,206.52604818344116
86,206.07360005378723
87,205.83592104911804
88,203.4279510974884
89,201.23316597938538
90,201.22402000427246
91,200.67207598686218
92,197.19030284881592
93,196.08554196357727
94,195.79564499855042
95,193.78953909873962
96,193.43712878227234
97,191.73577094078064
98,189.77587008476257
99,190.06174302101135
100,190.0550730228424
101,189.06075406074524
102,185.87035012245178
103,185.32365489006042
104,185.21837401390076
105,183.26766109466553
106,180.00622296333313
107,180.13876104354858
108,178.83718705177307
109,175.34034419059753
110,173.17196893692017
111,170.85307383537292
112,169.2689130306244
113,167.00640082359314
114,166.03795385360718
115,165.5625491142273
116,164.39920687675476
117,162.78339290618896
118,161.7693350315094
119,161.38678312301636
120,161.1248860359192
121,161.26482391357422
122,159.03859496116638
123,158.74175095558167
124,159.1325647830963
125,158.14543509483337
126,155.31202697753906
127,153.30302119255066
128,151.90898394584656
129,149.94320797920227
130,147.4604468345642
131,147.59637188911438
132,144.99939799308777
133,143.24484300613403
134,142.79941987991333
135,139.87794494628906
136,140.1802020072937
137,139.66322016716003
138,138.54759788513184
139,138.396075963974
140,136.9420461654663
141,135.73578190803528
142,132.25749397277832
143,129.48170590400696
144,129.19364404678345
145,126.19062685966492
146,125.81081914901733
147,125.51404595375061
148,123.3850028514862
149,120.85300397872925
150,120.94902396202087
151,119.25699186325073
152,119.38391494750977
153,117.68302798271179
154,115.90073704719543
155,112.7325918674469
156,109.33140516281128
157,109.0560290813446
158,105.85998606681824
159,103.6334400177002
160,100.79275798797607
161,263.82075786590576
162,263.093297958374
163,259.6894700527191
164,258.2724230289459
165,258.6478009223938
166,256.33375906944275
167,254.35896706581116
168,251.6299171447754
169,248.64294004440308
170,245.44911885261536
171,242.03651595115662
172,241.82349491119385
173,241.90713691711426
174,240.68281817436218
175,238.09117102622986
176,236.90213298797607
177,233.50365710258484
178,230.87625002861023
179,230.78562092781067
180,230.03568601608276
181,226.77575588226318
182,226.88002800941467
183,224.82913398742676
184,223.33505988121033
185,221.92886805534363
186,218.7157850265503
187,215.49041295051575
188,212.32926201820374
189,209.4687819480896
190,209.1839919090271
191,206.6109209060669
192,205.40687012672424
193,205.76133489608765
194,204.41472005844116
195,203.41707801818848
196,201.14588809013367
197,199.43387603759766
198,197.90791392326355
199,198.09211111068726
200,195.7151529788971
201,192.5579559803009
202,192.87728691101074
203,191.55814814567566
204,189.02707195281982
205,186.85571002960205
